dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,-0.002445,3.000003,0.000260,0.026042,1.302083,65.104167,6.280740
0.020000,-0.002141,3.000002,0.000564,0.015200,-0.542088,-92.208553,6.281044
0.020000,-0.001457,3.000001,0.001248,0.034188,0.949400,74.574389,6.281728
0.020000,-0.000242,3.000000,0.002463,0.060738,1.327492,18.904572,6.282943
0.020000,0.007333,3.000006,0.010038,0.378766,15.901420,728.696412,0.001654
0.020000,0.019435,3.000043,0.022140,0.605094,11.316389,-229.251561,0.004381
0.020000,0.035564,3.000143,0.038269,0.806463,10.068461,-62.396353,0.008010
0.020000,0.055713,3.000350,0.058420,1.007524,10.053049,-0.770636,0.012536
0.020000,0.079875,3.000718,0.082585,1.208239,10.035747,-0.865111,0.017951
0.020000,0.108037,3.001312,0.110753,1.408421,10.009123,-1.331200,0.024244
0.020000,0.140185,3.002207,0.142913,1.608001,9.978971,-1.507569,0.031404
0.020000,0.176299,3.003486,0.179050,1.806829,9.941425,-1.877293,0.039416
0.020000,0.216356,3.005244,0.219146,2.004809,9.898985,-2.122036,0.048262
0.020000,0.260328,3.007581,0.263180,2.201702,9.844650,-2.716707,0.057921
0.020000,0.308180,3.010607,0.311127,2.397367,9.783241,-3.070458,0.068369
0.020000,0.359871,3.014438,0.362960,2.591634,9.713335,-3.495326,0.079577
0.020000,0.415352,3.019196,0.418645,2.784232,9.629928,-4.170327,0.091512
0.020000,0.474567,3.025008,0.478144,2.974981,9.537455,-4.623644,0.104137
0.020000,0.537452,3.032003,0.541417,3.163628,9.432311,-5.257236,0.117410
0.020000,0.603933,3.040314,0.608416,3.349943,9.315778,-5.826644,0.131285
0.020000,0.673930,3.050072,0.679089,3.533664,9.186067,-6.485557,0.145709
0.020000,0.747351,3.061408,0.753380,3.714568,9.045161,-7.045267,0.160626
0.020000,0.824099,3.074450,0.831228,3.892407,8.891985,-7.658817,0.175975
0.020000,0.904067,3.089321,0.912568,4.066967,8.727991,-8.199700,0.191690
0.020000,0.987143,3.106138,0.997329,4.238041,8.553715,-8.713801,0.207702
