dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,0.000000,4.000000,0.000260,0.026042,1.302083,65.104167,0.001887
0.020000,0.000000,4.000000,0.001302,0.078125,2.604167,65.104167,0.001726
0.020000,0.000000,4.000000,0.003646,0.156250,3.906250,65.104167,0.001363
0.020000,0.000000,4.000000,0.007813,0.260417,5.208333,65.104167,0.000718
0.020000,0.001869,4.000000,0.014323,0.390625,6.510417,65.104167,6.282896
0.020000,0.011244,3.999990,0.023698,0.546875,7.812500,65.104167,6.281446
0.020000,0.023744,3.999956,0.036198,0.703125,7.812500,0.000000,6.279511
0.020000,0.039369,3.999880,0.051823,0.859375,7.812500,0.000000,6.277093
0.020000,0.058118,3.999739,0.070573,1.015625,7.812500,0.000000,6.274191
0.020000,0.079992,3.999505,0.092448,1.171875,7.812500,0.000000,6.270806
0.020000,0.104990,3.999147,0.117448,1.328125,7.812500,0.000000,6.266937
0.020000,0.133110,3.998629,0.145573,1.484375,7.812500,0.000000,6.262584
0.020000,0.164351,3.997910,0.176823,1.640625,7.812500,0.000000,6.257750
0.020000,0.198712,3.996944,0.211198,1.796875,7.812500,0.000000,6.252433
0.020000,0.236191,3.995682,0.248698,1.953125,7.812500,0.000000,6.246637
0.020000,0.276784,3.994071,0.289323,2.109375,7.812500,0.000000,6.240362
0.020000,0.320487,3.992050,0.333073,2.265625,7.812500,0.000000,6.233612
0.020000,0.367296,3.989558,0.379948,2.421875,7.812500,0.000000,6.226389
0.020000,0.417204,3.986528,0.429948,2.578125,7.812500,0.000000,6.218698
0.020000,0.470204,3.982888,0.483073,2.734375,7.812500,0.000000,6.210543
0.020000,0.526287,3.978564,0.539323,2.890625,7.812500,0.000000,6.201931
0.020000,0.585444,3.973477,0.598698,3.046875,7.812500,0.000000,6.192870
0.020000,0.647661,3.967544,0.661198,3.203125,7.812500,0.000000,6.183367
0.020000,0.712926,3.960680,0.726823,3.359375,7.812500,0.000000,6.173434
0.020000,0.781222,3.952795,0.795573,3.515625,7.812500,0.000000,6.163082
0.020000,0.852531,3.943800,0.867448,3.671875,7.812500,0.000000,6.152325
0.020000,0.926834,3.933598,0.942448,3.828125,7.812500,0.000000,6.141178
