dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,0.001887,3.000002,0.000260,0.026042,1.302083,65.104167,0.001887
0.020000,0.001726,3.000001,0.000422,0.008063,-0.898935,-110.050894,0.001726
0.020000,0.001363,3.000001,0.000784,0.018140,0.503864,70.139907,0.001363
0.020000,0.000718,3.000000,0.001429,0.032244,0.705206,10.067095,0.000718
0.020000,0.001580,3.000000,0.002291,0.043072,0.541395,-8.190525,6.282896
0.020000,0.009504,2.999992,0.010215,0.396212,17.656998,855.780128,6.281446
0.020000,0.020070,2.999963,0.020781,0.528285,6.603628,-552.668470,6.279511
0.020000,0.033277,2.999899,0.033988,0.660357,6.603625,-0.000182,6.277093
0.020000,0.049125,2.999779,0.049836,0.792423,6.603281,-0.017165,6.274191
0.020000,0.067613,2.999582,0.068326,0.924476,6.602642,-0.031981,6.270806
0.020000,0.088742,2.999279,0.089457,1.056544,6.603405,0.038163,6.266937
0.020000,0.112510,2.998841,0.113229,1.188626,6.604128,0.036137,6.262584
0.020000,0.138918,2.998233,0.139644,1.320757,6.606526,0.119907,6.257750
0.020000,0.167965,2.997417,0.168703,1.452906,6.607446,0.046013,6.252433
0.020000,0.199651,2.996350,0.200406,1.585179,6.613641,0.309754,6.246637
0.020000,0.233974,2.994987,0.234757,1.717534,6.617751,0.205497,6.240362
0.020000,0.270934,2.993279,0.271756,1.849941,6.620366,0.130773,6.233612
0.020000,0.310530,2.991171,0.311408,1.982618,6.633832,0.673292,6.226389
0.020000,0.352761,2.988606,0.353716,2.115420,6.640105,0.313616,6.218698
0.020000,0.397625,2.985525,0.398687,2.248526,6.655308,0.760145,6.210543
0.020000,0.445122,2.981863,0.446325,2.381894,6.668402,0.654711,6.201931
0.020000,0.495251,2.977552,0.496638,2.515676,6.689088,1.034297,6.192870
0.020000,0.548009,2.972521,0.549635,2.649852,6.708807,0.985968,6.183367
0.020000,0.603395,2.966696,0.605327,2.784601,6.737485,1.433881,6.173434
0.020000,0.661407,2.959999,0.663725,2.919871,6.763466,1.299081,6.163082
0.020000,0.722044,2.952350,0.724842,3.055877,6.800296,1.841459,6.152325
0.020000,0.785304,2.943664,0.788695,3.192659,6.839116,1.941018,6.141178
0.020000,0.851184,2.933858,0.855301,3.330277,6.880876,2.087983,6.129660
0.020000,0.919682,2.922840,0.924679,3.468924,6.932351,2.573775,6.117788
0.020000,0.990795,2.910523,0.996852,3.608624,6.985019,2.633421,6.105586
0.020000,1.064522,2.896812,1.071843,3.749541,7.045862,3.042116,6.093078
