dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,10.128357,-0.490142,0.000260,0.026042,1.302083,65.104167,2.083049
0.020000,10.128409,-0.490233,0.000365,0.005253,-1.039421,-117.075199,2.083154
0.020000,10.128525,-0.490439,0.000602,0.011822,0.328431,68.392565,2.083390
0.020000,10.128731,-0.490806,0.001022,0.021024,0.460089,6.582910,2.083811
0.020000,10.129054,-0.491378,0.001680,0.032867,0.592185,6.604824,2.084468
0.020000,10.125443,-0.484986,0.009021,0.367081,16.710660,805.923757,2.085416
0.020000,10.119907,-0.475211,0.020255,0.561683,9.730143,-349.025852,2.086682
0.020000,10.112973,-0.463005,0.034293,0.701909,7.011275,-135.943443,2.088269
0.020000,10.104628,-0.448378,0.051133,0.841985,7.003794,-0.374043,2.090179
0.020000,10.094863,-0.431343,0.070769,0.981782,6.989842,-0.697603,2.092416
0.020000,10.083660,-0.411907,0.093202,1.121688,6.995328,0.274301,2.094985
0.020000,10.071005,-0.390090,0.118424,1.261082,6.969709,-1.280926,2.097888
0.020000,10.056878,-0.365908,0.146430,1.400296,6.960666,-0.452143,2.101132
0.020000,10.041259,-0.339381,0.177214,1.539193,6.944886,-0.789035,2.104722
0.020000,10.024124,-0.310528,0.210771,1.677883,6.934491,-0.519720,2.108665
0.020000,10.005450,-0.279375,0.247092,1.816054,6.908523,-1.298430,2.112967
0.020000,9.985206,-0.245945,0.286174,1.954074,6.901003,-0.375994,2.117636
0.020000,9.963364,-0.210270,0.328004,2.091509,6.871782,-1.461040,2.122681
0.020000,9.939892,-0.172377,0.372578,2.228683,6.858661,-0.656023,2.128109
0.020000,9.914757,-0.132306,0.419880,2.365101,6.820935,-1.886320,2.133930
0.020000,9.887920,-0.090087,0.469907,2.501340,6.811929,-0.450324,2.140154
0.020000,9.859343,-0.045764,0.522643,2.636839,6.774955,-1.848658,2.146792
0.020000,9.828984,0.000621,0.578080,2.771833,6.749707,-1.262432,2.153855
0.020000,9.796800,0.049024,0.636207,2.906350,6.725859,-1.192410,2.161354
0.020000,9.762743,0.099394,0.697009,3.040102,6.687568,-1.914538,2.169302
0.020000,9.726767,0.151677,0.760475,3.173288,6.659328,-1.412009,2.177711
0.020000,9.688818,0.205819,0.826591,3.305817,6.626450,-1.643873,2.186594
0.020000,9.648844,0.261756,0.895343,3.437613,6.589802,-1.832414,2.195965
0.020000,9.606788,0.319426,0.966720,3.568829,6.560764,-1.451896,2.205838
0.020000,9.562590,0.378760,1.040706,3.699274,6.522299,-1.923264,2.216227
0.020000,9.516191,0.439684,1.117286,3.829049,6.488734,-1.678230,2.227146
0.020000,9.467527,0.502121,1.196448,3.958090,6.452020,-1.835730,2.238609
