dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,-0.001887,4.999998,0.000260,0.026042,1.302083,65.104167,0.001887
0.020000,-0.001726,4.999999,0.000422,0.008063,-0.898935,-110.050894,0.001726
0.020000,-0.001363,4.999999,0.000784,0.018140,0.503864,70.139907,0.001363
0.020000,-0.000718,5.000000,0.001429,0.032244,0.705206,10.067095,0.000718
0.020000,0.002158,5.000000,0.004306,0.143820,5.578797,243.679551,6.282896
0.020000,0.012983,4.999989,0.015131,0.541270,19.872477,714.684021,6.281446
0.020000,0.027418,4.999950,0.029565,0.721713,9.022139,-542.516912,6.279511
0.020000,0.045461,4.999862,0.047609,0.902164,9.022573,0.021717,6.277093
0.020000,0.067112,4.999698,0.069261,1.082610,9.022290,-0.014153,6.274191
0.020000,0.092372,4.999428,0.094522,1.263032,9.021104,-0.059278,6.270806
0.020000,0.121238,4.999015,0.123391,1.443453,9.021043,-0.003075,6.266937
0.020000,0.153709,4.998417,0.155868,1.623849,9.019787,-0.062785,6.262584
0.020000,0.189784,4.997586,0.191952,1.804234,9.019283,-0.025202,6.257750
0.020000,0.229459,4.996471,0.231643,1.984530,9.014773,-0.225520,6.252433
0.020000,0.272731,4.995015,0.274939,2.164829,9.014977,0.010217,6.246637
0.020000,0.319595,4.993154,0.321840,2.345015,9.009288,-0.284432,6.240362
0.020000,0.370040,4.990822,0.372339,2.524973,8.997915,-0.568677,6.233612
0.020000,0.424062,4.987946,0.426437,2.704914,8.997055,-0.043010,6.226389
0.020000,0.481647,4.984449,0.484128,2.884542,8.981386,-0.783424,6.218698
0.020000,0.542782,4.980251,0.545408,3.063986,8.972179,-0.460388,6.210543
0.020000,0.607452,4.975265,0.610269,3.243058,8.953613,-0.928297,6.201931
0.020000,0.675636,4.969401,0.678706,3.421820,8.938119,-0.774655,6.192870
0.020000,0.747313,4.962566,0.750707,3.600085,8.913248,-1.243583,6.183367
0.020000,0.822457,4.954663,0.826266,3.777919,8.891693,-1.077756,6.173434
0.020000,0.901036,4.945592,0.905367,3.955056,8.856844,-1.742429,6.163082
0.020000,0.983018,4.935250,0.987998,4.131582,8.826323,-1.526036,6.152325
0.020000,1.068364,4.923532,1.074145,4.307331,8.787407,-1.945804,6.141178
0.020000,1.157030,4.910334,1.163788,4.482146,8.740772,-2.331759,6.129660
