dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,0.002427,0.999997,0.000256,0.025641,1.282051,64.102564,6.280758
0.020000,0.002121,0.999998,0.000563,0.015309,-0.516613,-89.933222,6.281064
0.020000,0.001432,0.999999,0.001252,0.034450,0.957041,73.682724,6.281753
0.020000,0.000207,1.000000,0.002477,0.061260,1.340533,19.174589,6.282979
0.020000,0.004010,1.000003,0.006280,0.190140,6.443977,255.172199,0.001710
0.020000,0.010476,1.000023,0.012746,0.323316,6.658794,10.740824,0.004474
0.020000,0.019088,1.000078,0.021358,0.430630,5.365707,-64.654305,0.008169
0.020000,0.029838,1.000191,0.032109,0.537511,5.344052,-1.082766,0.012803
0.020000,0.042716,1.000391,0.044988,0.643977,5.323303,-1.037462,0.018385
0.020000,0.057708,1.000716,0.059984,0.749793,5.290817,-1.624296,0.024927
0.020000,0.074803,1.001206,0.077086,0.855073,5.263991,-1.341313,0.032441
0.020000,0.093983,1.001910,0.096279,0.959675,5.230083,-1.695403,0.040940
0.020000,0.115232,1.002882,0.117550,1.063524,5.192440,-1.882117,0.050438
0.020000,0.138355,1.004170,0.140709,1.157950,4.721339,-23.555049,0.060869
0.020000,0.162983,1.005809,0.165391,1.234138,3.809398,-45.597064,0.072084
0.020000,0.188751,1.007823,0.191238,1.292349,2.910512,-44.944302,0.083929
0.020000,0.215301,1.010221,0.217896,1.332899,2.027506,-44.150322,0.096245
0.020000,0.242279,1.012998,0.245017,1.356027,1.156427,-43.553952,0.108868
0.020000,0.269337,1.016130,0.272255,1.361932,0.295255,-43.058575,0.121629
0.020000,0.296305,1.019601,0.299445,1.359498,-0.121735,-20.849516,0.134439
0.020000,0.323186,1.023413,0.326595,1.357499,-0.099922,1.090688,0.147289
0.020000,0.349985,1.027565,0.353714,1.355949,-0.077491,1.121532,0.160170
0.020000,0.376707,1.032059,0.380812,1.354859,-0.054515,1.148806,0.173072
0.020000,0.403356,1.036896,0.407896,1.354238,-0.031071,1.172196,0.185987
0.020000,0.429938,1.042076,0.434978,1.354093,-0.007242,1.191425,0.198905
0.020000,0.456458,1.047600,0.462067,1.354432,0.016939,1.209048,0.211816
0.020000,0.482920,1.053469,0.489173,1.355292,0.043046,1.305380,0.224710
0.020000,0.509331,1.059685,0.516305,1.356604,0.065601,1.127735,0.237578
0.020000,0.535694,1.066248,0.543473,1.358405,0.090032,1.221544,0.250409
0.020000,0.562016,1.073160,0.570687,1.360693,0.114384,1.217620,0.263195
0.020000,0.588301,1.080423,0.597957,1.363499,0.140288,1.295192,0.275925
0.020000,0.614554,1.088036,0.625292,1.366750,0.162551,1.113132,0.288590
0.020000,0.640780,1.096003,0.652701,1.370467,0.185852,1.165050,0.301180
0.020000,0.666984,1.104323,0.680194,1.374666,0.209951,1.204977,0.313687
0.020000,0.693171,1.112998,0.707780,1.379308,0.232127,1.108783,0.326100
0.020000,0.719344,1.122029,0.735468,1.384373,0.253231,1.055184,0.338413
0.020000,0.745508,1.131418,0.763266,1.389882,0.275449,1.110929,0.350615
0.020000,0.771667,1.141165,0.791181,1.395789,0.295384,0.996753,0.362699
0.020000,0.797824,1.151271,0.819223,1.402079,0.314472,0.954393,0.374657
0.020000,0.823983,1.161737,0.847398,1.408767,0.334413,0.997031,0.386482
0.020000,0.850148,1.172564,0.875714,1.415790,0.351130,0.835877,0.398166
0.020000,0.876320,1.183751,0.904177,1.423157,0.368360,0.861469,0.409702
0.020000,0.902503,1.195300,0.932794,1.430847,0.384526,0.808332,0.421085
0.020000,0.928699,1.207210,0.961571,1.438825,0.398889,0.718129,0.432308
0.020000,0.954911,1.219482,0.990513,1.447094,0.413444,0.727775,0.443366
0.020000,0.981140,1.232114,1.019625,1.455611,0.425856,0.620582,0.454254
0.020000,1.007387,1.245106,1.048912,1.464370,0.437957,0.605056,0.464966
0.020000,1.033656,1.258458,1.078379,1.473348,0.448883,0.546286,0.475499
0.020000,1.059946,1.272168,1.108030,1.482522,0.458708,0.491268,0.485849
0.020000,1.086259,1.286236,1.137867,1.491878,0.467775,0.453336,0.496011
0.020000,1.112597,1.300659,1.167895,1.501393,0.475742,0.398365,0.505983
0.020000,1.138959,1.315435,1.198116,1.511049,0.482825,0.354145,0.515762
0.020000,1.165346,1.330564,1.228533,1.520831,0.489080,0.312765,0.525345
0.020000,1.191760,1.346042,1.259147,1.530721,0.494509,0.271429,0.534731
0.020000,1.218199,1.361867,1.289961,1.540698,0.498866,0.217863,0.543916
0.020000,1.244666,1.378037,1.320976,1.550758,0.502998,0.206610,0.552901
0.020000,1.271159,1.394548,1.352194,1.560870,0.505616,0.130867,0.561684
0.020000,1.297680,1.411398,1.383614,1.571037,0.508343,0.136364,0.570263
0.020000,1.324229,1.428582,1.415239,1.581237,0.509967,0.081190,0.578638
0.020000,1.350805,1.446098,1.447068,1.591453,0.510826,0.042958,0.586809
0.020000,1.377408,1.463942,1.479102,1.601691,0.511886,0.052979,0.594775
0.020000,1.404040,1.482110,1.511340,1.611915,0.511213,-0.033636,0.602536
0.020000,1.430699,1.500598,1.543783,1.622141,0.511283,0.003491,0.610093
0.020000,1.457387,1.519402,1.576430,1.632348,0.510364,-0.045917,0.617447
0.020000,1.484104,1.538517,1.609280,1.642518,0.508493,-0.093552,0.624596
0.020000,1.510849,1.557939,1.642334,1.652670,0.507579,-0.045699,0.631543
0.020000,1.537623,1.577664,1.675589,1.662771,0.505068,-0.125569,0.638287
0.020000,1.564427,1.597686,1.709046,1.672827,0.502804,-0.113176,0.644830
0.020000,1.591261,1.618002,1.742702,1.682842,0.500748,-0.102820,0.651174
0.020000,1.618125,1.638606,1.776558,1.692787,0.497238,-0.175497,0.657318
0.020000,1.645021,1.659493,1.810612,1.702681,0.494722,-0.125787,0.663264
0.020000,1.671948,1.680659,1.844862,1.712519,0.491882,-0.142037,0.669014
0.020000,1.698909,1.702098,1.879308,1.722275,0.487811,-0.203535,0.674568
0.020000,1.725903,1.723805,1.913947,1.731976,0.485044,-0.138322,0.679929
0.020000,1.752932,1.745776,1.948779,1.741612,0.481788,-0.162837,0.685096
0.020000,1.779997,1.768004,1.983803,1.751163,0.477563,-0.211225,0.690073
0.020000,1.807099,1.790486,2.019016,1.760652,0.474468,-0.154755,0.694860
0.020000,1.834240,1.813216,2.054417,1.770075,0.471144,-0.166183,0.699458
0.020000,1.861421,1.836188,2.090006,1.779417,0.467116,-0.201432,0.703870
0.020000,1.888643,1.859398,2.125779,1.788689,0.463593,-0.176127,0.708096
0.020000,1.915909,1.882841,2.161737,1.797899,0.460507,-0.154310,0.712138
