dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,0.000000,4.000000,0.000263,0.026316,1.315789,65.789474,6.280741
0.020000,0.000000,4.000000,0.001316,0.078947,2.631579,65.789474,6.281048
0.020000,0.000000,4.000000,0.003684,0.157895,3.947368,65.789474,6.281739
0.020000,0.000000,4.000000,0.007895,0.263158,5.263158,65.789474,6.282967
0.020000,0.005830,4.000005,0.014474,0.394737,6.578947,65.789474,0.001698
0.020000,0.015303,4.000034,0.023947,0.552632,7.894737,65.789474,0.004453
0.020000,0.027935,4.000114,0.036579,0.710526,7.894737,-0.000000,0.008121
0.020000,0.043723,4.000278,0.052368,0.868421,7.894737,0.000000,0.012694
0.020000,0.062668,4.000570,0.071316,1.026316,7.894737,0.000000,0.018165
0.020000,0.084768,4.001042,0.093421,1.184211,7.894737,-0.000000,0.024523
0.020000,0.110022,4.001753,0.118684,1.342105,7.894737,0.000000,0.031757
0.020000,0.138424,4.002770,0.147105,1.500000,7.894737,0.000000,0.039851
0.020000,0.169972,4.004170,0.178684,1.657895,7.894737,0.000000,0.048787
0.020000,0.204659,4.006033,0.213421,1.815789,7.894737,0.000000,0.058543
0.020000,0.242476,4.008450,0.251316,1.973684,7.894737,-0.000000,0.069095
0.020000,0.283414,4.011517,0.292368,2.131579,7.894737,0.000000,0.080412
0.020000,0.327459,4.015334,0.336579,2.289474,7.894737,-0.000000,0.092462
0.020000,0.374596,4.020008,0.383947,2.447368,7.894737,0.000000,0.105206
0.020000,0.424805,4.025652,0.434474,2.605263,7.894737,0.000000,0.118602
0.020000,0.478066,4.032378,0.488158,2.763158,7.894737,0.000000,0.132600
0.020000,0.534352,4.040304,0.545000,2.921053,7.894737,0.000000,0.147149
0.020000,0.593635,4.049549,0.605000,3.078947,7.894737,0.000000,0.162190
0.020000,0.655883,4.060231,0.668158,3.236842,7.894737,-0.000000,0.177661
0.020000,0.721058,4.072469,0.734474,3.394737,7.894737,0.000000,0.193495
0.020000,0.789124,4.086380,0.803947,3.552632,7.894737,0.000000,0.209620
0.020000,0.860039,4.102077,0.876579,3.710526,7.894737,-0.000000,0.225962
0.020000,0.933757,4.119669,0.952368,3.868421,7.894737,0.000000,0.242442
0.020000,1.010235,4.139259,1.031316,4.026316,7.894737,0.000000,0.258981
0.020000,1.089423,4.160945,1.113421,4.184211,7.894737,0.000000,0.275497
0.020000,1.171276,4.184816,1.198684,4.342105,7.894737,0.000000,0.291907
0.020000,1.255744,4.210953,1.287105,4.500000,7.894737,0.000000,0.308127
0.020000,1.342783,4.239427,1.378684,4.657895,7.894737,0.000000,0.324076
0.020000,1.432347,4.270300,1.473421,4.815789,7.894737,0.000000,0.339671
0.020000,1.524395,4.303622,1.571316,4.973684,7.894737,0.000000,0.354833
0.020000,1.618889,4.339432,1.672368,5.131579,7.894737,0.000000,0.369484
0.020000,1.715796,4.377757,1.776579,5.289474,7.894737,0.000000,0.383547
0.020000,1.815087,4.418610,1.883947,5.447368,7.894737,0.000000,0.396949
0.020000,1.916742,4.461995,1.994474,5.605263,7.894737,0.000000,0.409618
0.020000,2.020506,4.507790,2.107895,5.736842,6.578947,-65.789474,0.421459
0.020000,2.125898,4.555745,2.223684,5.842105,5.263158,-65.789474,0.432364
0.020000,2.232454,4.605572,2.341316,5.921053,3.947368,-65.789474,0.442249
0.020000,2.339727,4.656961,2.460263,5.973684,2.631579,-65.789474,0.451051
0.020000,2.447283,4.709580,2.580000,6.000000,1.315789,-65.789474,0.458726
0.020000,2.554698,4.763077,2.700000,6.000000,0.000000,-65.789474,0.465251
0.020000,2.661792,4.817213,2.820000,6.000000,0.000000,0.000000,0.470630
0.020000,2.768625,4.871864,2.940000,6.000000,0.000000,0.000000,0.474880
0.020000,2.875256,4.926909,3.060000,6.000000,0.000000,0.000000,0.478017
0.020000,2.981743,4.982230,3.180000,6.000000,0.000000,0.000000,0.480052
0.020000,3.088149,5.037709,3.300000,6.000000,0.000000,0.000000,0.480993
0.020000,3.194532,5.093229,3.420000,6.000000,0.000000,0.000000,0.480842
0.020000,3.300955,5.148676,3.540000,6.000000,0.000000,0.000000,0.479599
0.020000,3.407476,5.203932,3.660000,6.000000,0.000000,0.000000,0.477260
0.020000,3.514156,5.258880,3.780000,6.000000,0.000000,0.000000,0.473815
0.020000,3.621056,5.313400,3.900000,6.000000,0.000000,0.000000,0.469254
0.020000,3.728233,5.367372,4.020000,6.000000,0.000000,0.000000,0.463561
0.020000,3.835747,5.420671,4.140000,6.000000,0.000000,0.000000,0.456714
0.020000,3.943654,5.473169,4.260000,6.000000,0.000000,0.000000,0.448693
0.020000,4.052009,5.524736,4.380000,6.000000,0.000000,0.000000,0.439470
0.020000,4.160866,5.575234,4.500000,6.000000,0.000000,0.000000,0.429016
0.020000,4.270275,5.624522,4.620000,6.000000,0.000000,0.000000,0.417301
0.020000,4.380286,5.672454,4.740000,6.000000,0.000000,0.000000,0.404290
0.020000,4.490941,5.718878,4.860000,6.000000,0.000000,0.000000,0.389949
0.020000,4.602281,5.763634,4.980000,6.000000,0.000000,0.000000,0.374244
0.020000,4.714340,5.806559,5.100000,6.000000,0.000000,0.000000,0.357141
0.020000,4.827145,5.847480,5.220000,6.000000,0.000000,0.000000,0.338608
0.020000,4.940717,5.886220,5.340000,6.000000,0.000000,0.000000,0.318618
0.020000,5.055068,5.922599,5.460000,6.000000,0.000000,0.000000,0.297149
0.020000,5.170198,5.956428,5.580000,6.000000,0.000000,0.000000,0.274187
0.020000,5.286097,5.987519,5.700000,6.000000,0.000000,0.000000,0.249731
0.020000,5.402743,6.015679,5.820000,6.000000,0.000000,0.000000,0.223788
0.020000,5.520098,6.040718,5.940000,6.000000,0.000000,0.000000,0.196386
0.020000,5.638109,6.062447,6.060000,6.000000,0.000000,0.000000,0.167568
0.020000,5.756711,6.080687,6.180000,6.000000,0.000000,0.000000,0.137398
0.020000,5.875817,6.095264,6.300000,6.000000,0.000000,0.000000,0.105963
0.020000,5.995328,6.106020,6.420000,6.000000,0.000000,0.000000,0.073373
0.020000,6.115130,6.112814,6.540000,6.000000,0.000000,0.000000,0.039759
0.020000,6.235093,6.115523,6.660000,6.000000,0.000000,0.000000,0.005277
0.020000,6.355078,6.114052,6.780000,6.000000,0.000000,0.000000,6.253284
0.020000,6.474935,6.108329,6.900000,6.000000,0.000000,0.000000,6.217598
0.020000,6.594509,6.098313,7.020000,6.000000,0.000000,0.000000,6.181602
0.020000,6.713645,6.083992,7.140000,6.000000,0.000000,0.000000,6.145499
0.020000,6.832187,6.065384,7.260000,6.000000,0.000000,0.000000,6.109489
0.020000,6.949985,6.042535,7.380000,6.000000,0.000000,0.000000,6.073765
0.020000,7.066897,6.015518,7.500000,6.000000,0.000000,0.000000,6.038507
0.020000,7.182794,5.984432,7.620000,6.000000,0.000000,0.000000,6.003877
0.020000,7.297560,5.949395,7.740000,6.000000,0.000000,0.000000,5.970017
0.020000,7.411089,5.910542,7.860000,6.000000,0.000000,0.000000,5.937046
0.020000,7.523298,5.868022,7.980000,6.000000,0.000000,0.000000,5.905060
0.020000,7.634114,5.821993,8.100000,6.000000,0.000000,0.000000,5.874132
0.020000,7.743481,5.772620,8.220000,6.000000,0.000000,0.000000,5.844313
0.020000,7.851359,5.720068,8.340000,6.000000,0.000000,0.000000,5.815634
0.020000,7.957716,5.664507,8.460000,6.000000,0.000000,0.000000,5.788112
0.020000,8.062538,5.606100,8.580000,6.000000,0.000000,0.000000,5.761745
0.020000,8.165821,5.545008,8.700000,6.000000,0.000000,0.000000,5.736520
0.020000,8.267562,5.481390,8.820000,6.000000,0.000000,0.000000,5.712417
0.020000,8.367781,5.415391,8.940000,6.000000,0.000000,0.000000,5.689405
0.020000,8.461772,5.350611,9.060000,6.000000,0.000000,0.000000,5.672107
0.020000,8.559574,5.281080,9.180000,6.000000,0.000000,0.000000,5.658128
0.020000,8.656378,5.210167,9.300000,6.000000,0.000000,0.000000,5.643705
